x,y
17.6594242,-55.6510897
18.3613073,-56.3632565
19.0632189,-57.0753953
19.7651655,-57.7874995
20.4671535,-58.4995629
21.1691895,-59.2115791
21.8712798,-59.9235417
22.5734309,-60.6354443
23.2756493,-61.3472806
23.9779413,-62.0590441
24.6803136,-62.7707285
25.3827724,-63.4823275
26.0853244,-64.1938345
26.7879758,-64.9052434
27.4907331,-65.6165475
28.1936028,-66.3277407
28.8965913,-67.0388164
29.599705,-67.7497682
30.3029504,-68.4605899
31.0063339,-69.1712749
31.7098619,-69.8818169
32.4135408,-70.5922094
33.117377,-71.302446
33.821377,-72.0125203
34.5255471,-72.7224259
35.2298937,-73.4321564
35.9344232,-74.1417053
36.6391421,-74.8510661
37.3440566,-75.5602325
38.0491732,-76.269198
38.7544983,-76.9779561
39.4600382,-77.6865004
40.1657992,-78.3948244
40.8717877,-79.1029216
41.5780101,-79.8107856
42.2844727,-80.5184099
42.9911818,-81.2257879
43.6981438,-81.9329132
44.405365,-82.6397794
45.1128517,-83.3463797
45.8206101,-84.0527079
46.5286467,-84.7587573
47.2369676,-85.4645214
47.9455792,-86.1699936
48.6544877,-86.8751675
49.3636995,-87.5800364
50.0732206,-88.2845939
50.7830575,-88.9888332
51.4932163,-89.6927479
52.2037033,-90.3963314
52.9145247,-91.0995771
53.6256867,-91.8024783
54.3371954,-92.5050285
55.0490572,-93.207221
55.7612781,-93.9090492
56.4738644,-94.6105065
57.1868221,-95.3115862
57.9001575,-96.0122816
58.6138767,-96.7125861
59.3279858,-97.412493
60.042491,-98.1119956
60.7573983,-98.8110872
61.4727138,-99.5097611
62.1884436,-100.2080105
62.9045938,-100.9058288
63.6211704,-101.6032092
64.3381795,-102.3001449
65.0556272,-102.9966292
65.7735194,-103.6926552
66.4918621,-104.3882163
67.2106614,-105.0833056
67.9299232,-105.7779162
68.6496535,-106.4720414
69.3698582,-107.1656743
70.0905434,-107.858808
70.8117148,-108.5514357
71.5333785,-109.2435506
72.2555403,-109.9351457
72.9782062,-110.6262141
73.7013819,-111.3167489
74.4250734,-112.0067432
75.1492865,-112.69619
75.8740269,-113.3850824
76.5993006,-114.0734133
77.3251133,-114.7611759
78.0514708,-115.4483631
78.7783789,-116.1349679
79.5058433,-116.8209832
80.2338697,-117.5064021
80.9624638,-118.1912174
81.6916314,-118.8754221
82.4213781,-119.559009
83.1517097,-120.2419712
83.8826316,-120.9243014
84.6141497,-121.6059926
85.3462694,-122.2870375
86.0789964,-122.967429
86.8123362,-123.6471599
87.5462945,-124.326223
88.2808767,-125.0046111
89.0160883,-125.682317
89.751935,-126.3593333
90.4884221,-127.0356529
91.2255551,-127.7112684
91.9633395,-128.3861726
92.7017807,-129.060358
93.4408841,-129.7338175
94.1806551,-130.4065435
94.921099,-131.0785288
95.6622212,-131.7497659
96.4040271,-132.4202474
97.1465219,-133.0899659
97.8897109,-133.758914
98.6335994,-134.4270841
99.3781927,-135.0944688
100.1234958,-135.7610605
100.8695142,-136.4268518
101.6162529,-137.0918351
102.363717,-137.7560028
103.1119118,-138.4193474
103.8608423,-139.0818611
104.6105173,-139.7435323
105.3610102,-140.4042756
106.1125232,-141.0638585
106.8652897,-141.7220101
107.6195424,-142.378458
108.375512,-143.0329278
109.1334271,-143.6851435
109.8935134,-144.3348272
110.6559866,-144.9817068
111.4209724,-145.6256145
112.1884959,-146.2664953
112.958573,-146.9043054
113.7312193,-147.5390008
114.5064502,-148.1705366
115.284282,-148.7988663
116.0647445,-149.4239251
116.8478909,-150.0456178
117.6337778,-150.6638425
118.4224609,-151.2784957
119.2139939,-151.8894746
120.0084284,-152.4966759
120.8058152,-153.0999951
121.6062039,-153.699326
122.4096433,-154.294561
123.2161808,-154.8855912
124.0258629,-155.4723061
124.8387346,-156.0545937
125.6548397,-156.6323407
126.4742206,-157.2054324
127.2969178,-157.7737527
128.1229707,-158.3371845
128.9524166,-158.8956091
129.7852911,-159.4489068
130.6216279,-159.9969568
131.4614586,-160.5396373
132.3048127,-161.0768257
133.1517177,-161.6083981
134.0021977,-162.1342313
134.856301,-162.6541584
135.7141053,-163.1679575
136.5756847,-163.6754007
137.4411083,-164.1762594
138.3104395,-164.6703042
139.1837363,-165.1573048
140.0610505,-165.6370299
140.9424285,-166.1092472
141.8279103,-166.5737231
142.7175301,-167.030223
143.6113161,-167.4785107
144.5092902,-167.9183485
145.4114684,-168.3494972
146.3178599,-168.7717158
147.2284679,-169.1847615
148.1432889,-169.5883898
149.062313,-169.9823542
149.9855228,-170.3664052
150.9128888,-170.7403
151.8444103,-171.1037216
152.7801363,-171.456177
153.7201085,-171.7971432
154.6643622,-172.1260629
155.6129295,-172.4423383
156.5658217,-172.7453252
157.523025,-173.034333
158.4846094,-173.3085635
159.4504638,-173.5673132
160.4202429,-173.8109118
161.3935375,-174.0400565
162.3699582,-174.2554905
163.3491578,-174.4579109
164.3308361,-174.6479603
165.3147172,-174.8262548
166.3005586,-174.9933731
167.2881211,-175.1498702
168.2772721,-175.2961358
169.2678656,-175.4322712
170.2597824,-175.5584126
171.2529031,-175.6746987
172.2471133,-175.7812716
173.242303,-175.8782765
174.2383663,-175.9658615
175.2352016,-176.0441776
176.2327115,-176.1133781
177.2308028,-176.1736186
178.2293859,-176.2250571
179.2283766,-176.2678536
180.2276946,-176.3021698
181.2272636,-176.3281692
182.2270115,-176.3460169
183.2268701,-176.3558796
184.2267753,-176.357925
185.2266668,-176.3523221
186.2264885,-176.3392399
187.2261881,-176.3188398
188.2257161,-176.291281
189.2250269,-176.2567236
190.2240779,-176.215328
191.22283,-176.1672551
192.2212474,-176.1126661
193.2192972,-176.0517226
194.2169498,-175.9845861
195.2141783,-175.9114182
196.210959,-175.8323807
197.2072707,-175.7476351
198.2030953,-175.6573426
199.1984169,-175.5616645
200.1932226,-175.4607616
201.1875017,-175.3547943
202.181246,-175.2439225
203.1744495,-175.1283059
204.1671085,-175.0081033
205.1592215,-174.8834731
206.1507888,-174.754573
207.1418128,-174.6215598
208.1322977,-174.4845899
209.1222496,-174.3438185
210.111676,-174.1994002
211.1005864,-174.0514886
212.0889908,-173.9002362
213.0769005,-173.7457832
214.064324,-173.5882505
215.0512704,-173.4277549
216.0377506,-173.2644174
217.0237797,-173.0983807
218.0093766,-172.9297974
218.9945609,-172.7588197
219.9793534,-172.5855989
220.9637755,-172.4102859
221.9478497,-172.2330306
222.9315994,-172.0539827
223.9150467,-171.8732823
224.8982101,-171.691042
225.8811073,-171.5073711
226.8637566,-171.3223785
227.8461768,-171.1361732
228.8283871,-170.9488639
229.8104072,-170.7605594
230.7922569,-170.5713684
231.7739564,-170.3813999
232.7555264,-170.1907626
233.7369875,-169.9995656
234.7183607,-169.8079179
235.6996671,-169.6159285
236.6809281,-169.4237068
237.6621651,-169.2313622
238.6433994,-169.039004
239.6246525,-168.8467421
240.605946,-168.654686
241.5873013,-168.4629459
242.5687396,-168.2716316
243.5502823,-168.0808535
244.5319505,-167.8907219
245.5137649,-167.7013473
246.4957463,-167.5128405
247.4779149,-167.3253123
248.460291,-167.1388738
249.4428941,-166.9536362
250.4257437,-166.7697108
251.4088586,-166.5872094
252.3922572,-166.4062438
253.3759576,-166.226926
254.3599771,-166.0493683
255.3443326,-165.8736833
256.3290402,-165.6999839
257.3141157,-165.5283832
258.2995738,-165.3589947
259.285429,-165.1919323
260.2716938,-165.0273109
261.2583849,-164.8652608
262.2455197,-164.7059362
263.2331151,-164.549493
264.2211869,-164.3960879
265.2097499,-164.2458784
266.198818,-164.0990229
267.1884013,-163.9556809
268.1785096,-163.8160134
269.1691525,-163.6801893
270.1603385,-163.5483889
271.1520748,-163.4207953
272.144366,-163.2975926
273.1372144,-163.1789657
274.13062,-163.0651003
275.1245801,-162.9561829
276.1190894,-162.8524007
277.1141395,-162.7539415
278.1097195,-162.6609936
279.105815,-162.573746
280.1024087,-162.492388
281.0994799,-162.4171092
282.0970044,-162.3480999
283.0949547,-162.2855501
284.0932994,-162.2296502
285.0920034,-162.1805908
286.0910279,-162.1385621
287.09033,-162.1037547
288.0898625,-162.0763585
289.0895743,-162.0565634
290.08941,-162.0445588
291.0893094,-162.0405337
292.0892083,-162.0446763
293.0890376,-162.0571743
294.0887235,-162.0782143
295.0881875,-162.1079821
296.0873461,-162.1466625
297.086111,-162.1944388
298.0843867,-162.2514982
299.0820747,-162.3180811
300.0790606,-162.3944577
301.0752244,-162.4808969
302.0704377,-162.5776653
303.0645637,-162.6850272
304.0574571,-162.8032445
305.0489625,-162.9325768
306.0389177,-163.0732817
307.0271503,-163.2256146
308.013478,-163.3898285
308.9977088,-163.5661742
309.9796407,-163.7549009
310.959061,-163.9562541
311.9357474,-164.1704753
312.909466,-164.3978048
313.8799717,-164.6384796
314.8470103,-164.8927343
315.8103111,-165.1607972
316.7696119,-165.442848
317.7246736,-165.7389249
318.675263,-166.0490606
319.6211398,-166.373285
320.5620591,-166.7116264
321.4977718,-167.0641112
322.428024,-167.4307638
323.3525574,-167.8116065
324.2711081,-168.2066592
325.1834086,-168.6159402
326.0891859,-169.0394618
326.9881731,-169.4772095
327.8801109,-169.9291463
328.7647369,-170.3952321
329.6417825,-170.8754248
330.510956,-171.3697177
331.3718854,-171.878242
332.2241573,-172.4011464
333.0673514,-172.9385667
333.9010303,-173.4906309
334.724744,-174.0574559
335.5380324,-174.6391397
336.3404284,-175.2357577
337.131453,-175.8473716
337.9106187,-176.474022
338.6774289,-177.1157314
339.4313731,-177.7725097
340.1719239,-178.4443518
340.8985568,-179.1312191
341.6109657,-179.8328319
342.3090773,-180.5486734
342.9928554,-181.2782194
343.6622786,-182.02096
344.3173379,-182.7763989
344.9580382,-183.5440553
345.584381,-184.323469
346.1963908,-185.1141894
346.7941238,-185.9157569
347.3776493,-186.7277262
347.9470456,-187.5496657
348.5023999,-188.3811576
349.0438075,-189.221798
349.5713703,-190.0711957
350.0851973,-190.9289728
350.5854034,-191.7947639
351.0721085,-192.6682163
351.5454373,-193.5489895
352.005518,-194.4367553
352.4524822,-195.3311971
352.886464,-196.2320099
353.3075986,-197.1388994
353.7159871,-198.0515952
354.1115605,-198.9699276
354.4942739,-199.8936918
354.8642296,-200.8226379
355.2215498,-201.7565173
355.5663625,-202.6950869
355.8987999,-203.6381112
356.2189988,-204.5853612
356.5270976,-205.5366137
356.823241,-206.491656
357.1075769,-207.4502803
357.3802567,-208.4122853
357.6414347,-209.3774768
357.8912682,-210.345667
358.129917,-211.3166749
358.3575434,-212.2903259
358.5743118,-213.2664519
358.780389,-214.2448911
358.9759434,-215.2254878
359.1611457,-216.2080925
359.3361679,-217.1925616
359.5011842,-218.1787575
359.6563699,-219.1665482
359.8019023,-220.1558074
359.9379597,-221.1464144
360.0647222,-222.1382538
360.182371,-223.1312156
360.2910888,-224.1251951
360.3910594,-225.1200926
360.4824679,-226.1158134
360.5655006,-227.1122677
360.6403449,-228.1093706
360.7071895,-229.107042
360.766224,-230.105206
360.8176393,-231.1037916
360.8616272,-232.1027321
360.8983809,-233.1019651
360.9280939,-234.1014319
360.9509535,-235.1010796
360.9671035,-236.1008582
360.9766727,-237.1007218
360.9797909,-238.1006264
360.9765881,-239.1005308
360.9671941,-240.1003962
360.9517387,-241.1001865
360.9303517,-242.0998675
360.9031624,-243.0994077
360.8703001,-244.0987775
360.8318938,-245.0979497
360.788072,-246.096899
360.7389629,-247.0956025
360.6846943,-248.0940389
360.6253935,-249.0921892
360.5611874,-250.090036
360.4922024,-251.0875638
360.4185642,-252.084759
360.3403982,-253.0816095
360.2578291,-254.078105
360.170981,-255.0742367
360.0799776,-256.0699974
359.9849419,-257.0653814
359.8859962,-258.0603844
359.7832625,-259.0550033
359.6768621,-260.0492368
359.5669155,-261.0430846
359.4535386,-262.0365472
359.3368216,-263.0296225
359.2168374,-264.0223083
359.093657,-265.0146025
358.9673514,-266.0065037
358.8379912,-266.9980111
358.7056487,-267.9891217
358.5704478,-268.9798474
358.4326492,-269.9702172
358.2925614,-270.9602658
358.1504944,-271.9500325
358.0067577,-272.9395581
357.8616607,-273.9288852
357.7155128,-274.9180577
357.5686232,-275.9071203
357.4212999,-276.8961185
357.2738027,-277.8850907
357.1262307,-278.8740518
356.9786087,-279.8630054
356.8309582,-280.8519548
356.6833004,-281.840903
356.5356567,-282.8298534
356.3880483,-283.8188091
356.2404966,-284.8077732
356.0930229,-285.7967489
355.9456486,-286.7857395
355.7983949,-287.774748
355.6512832,-288.7637776
355.5043348,-289.7528316
355.357571,-290.7419129
355.2110131,-291.7310248
355.0646826,-292.7201703
354.9186006,-293.7093525
354.7727885,-294.6985746
354.6272677,-295.6878396
354.4820595,-296.6771505
354.3371851,-297.6665104
354.1926661,-298.6559222
354.0485236,-299.6453889
353.904779,-300.6349136
353.7614537,-301.624499
353.618569,-302.6141482
353.4761463,-303.6038639
353.3342069,-304.5936491
353.1927722,-305.5835065
353.0518635,-306.5734389
352.9115022,-307.563449
352.7717081,-308.5535391
352.6324862,-309.5437101
352.4938301,-310.5339605
352.3557357,-311.5242895
352.2181986,-312.514696
352.0812149,-313.5051791
351.9447802,-314.4957381
351.8088904,-315.486372
351.6735412,-316.4770798
351.5387286,-317.4678608
351.4044482,-318.4587141
351.270696,-319.4496389
351.1374677,-320.4406342
351.0047591,-321.4316992
350.872566,-322.4228332
350.7408842,-323.4140351
350.6097096,-324.4053044
350.4790379,-325.39664
350.3488649,-326.3880413
350.2191865,-327.3795074
350.0899983,-328.3710375
349.9612963,-329.3626308
349.8330762,-330.3542865
349.7053339,-331.3460039
349.578065,-332.3377822
349.4512654,-333.3296205
349.324931,-334.3215182
349.1990574,-335.3134746
349.0736405,-336.3054887
348.9486761,-337.29756
348.8241599,-338.2896876
348.7000878,-339.2818708
348.5764555,-340.274109
348.4532589,-341.2664013
348.3304937,-342.2587471
348.2081557,-343.2511457
348.0862406,-344.2435963
347.9647444,-345.2360983
347.8436627,-346.2286509
347.7229913,-347.2212535
347.6027261,-348.2139054
347.4828628,-349.2066059
347.3633972,-350.1993543
347.244325,-351.19215
347.1256421,-352.1849923
347.0073442,-353.1778806
346.8894271,-354.1708141
346.7718867,-355.1637923
346.6547186,-356.1568146
346.5379186,-357.1498801
346.4214825,-358.1429885
346.3054062,-359.1361389
346.1896853,-360.1293308
346.0743157,-361.1225636
345.9592931,-362.1158366
345.8446133,-363.1091493
345.730272,-364.102501
345.6162651,-365.0958911
345.5025884,-366.089319
345.3892375,-367.0827842
345.2762082,-368.076286
345.1634964,-369.0698239
345.0510978,-370.0633973
344.9390082,-371.0570056
344.8272233,-372.0506482
344.7157389,-373.0443245
344.6045508,-374.0380341
344.4936547,-375.0317763
344.3830465,-376.0255506
344.2727218,-377.0193564
344.1626765,-378.0131932
344.0529063,-379.0070603
343.9434069,-380.0009574
343.8341742,-380.9948838
343.7252039,-381.988839
343.6164918,-382.9828225
343.5080336,-383.9768338
343.3998251,-384.9708722
343.2918619,-385.9649373
343.1841396,-386.9590286
343.0766538,-387.9531454
342.9694,-388.9472873
342.8623738,-389.9414537
342.7555713,-390.9356442
342.6489884,-391.9298583
342.5426212,-392.9240954
342.4364231,-393.9183506
342.3300493,-394.9125871
342.222946,-395.9067451
342.1145476,-396.9007625
342.004293,-397.8945697
341.8917166,-398.8881184
341.7765845,-399.8813787
341.6587423,-400.8743211
341.5380375,-401.8669202
341.414314,-402.8591479
341.2873831,-403.85097
341.1570194,-404.8423461
341.0229923,-405.8332337
340.8850709,-406.8235866
340.7430238,-407.8133561
340.5966193,-408.8024904
340.4456254,-409.7909344
340.2898097,-410.7786297
340.1289397,-411.7655143
339.9627827,-412.7515224
339.7911059,-413.7365843
339.6136763,-414.7206262
339.4302613,-415.7035698
339.240628,-416.6853326
339.0445442,-417.6658273
338.8417779,-418.6449617
338.6320975,-419.6226386
338.4152724,-420.5987555
338.1910728,-421.5732054
337.9592636,-422.5458726
337.7195558,-423.5166229
337.4716466,-424.485311
337.2152355,-425.4517831
336.9500258,-426.4158777
336.6757245,-427.3774248
336.3920421,-428.3362459
336.0986937,-429.2921537
335.7953979,-430.2449518
335.4818781,-431.1944344
335.1578619,-432.1403862
334.8230817,-433.082582
334.4772735,-434.0207861
334.1201811,-434.9547533
333.7515527,-435.8842273
333.3711415,-436.8089411
332.9787068,-437.7286164
332.5740138,-438.6429635
332.1568341,-439.551681
331.7269458,-440.4544555
331.2841343,-441.3509616
330.8281906,-442.2408603
330.3589146,-443.1238007
329.8761179,-443.9994207
329.3796182,-444.8673437
328.8692423,-445.7271799
328.3448267,-446.5785255
327.8062183,-447.4209623
327.2532732,-448.2540605
326.6858601,-449.0773717
326.1038597,-449.8904362
325.5071663,-450.6927792
324.8956884,-451.4839124
324.2693523,-452.2633345
323.6280964,-453.0305281
322.9718756,-453.7849617
322.3006649,-454.5260884
321.6144731,-455.2533742
320.9134606,-455.9663789
320.1978666,-456.6647452
319.4679515,-457.3481048
318.7238518,-458.0160009
317.9657162,-458.6679284
317.193803,-459.3034817
316.4083776,-459.9222577
315.609711,-460.5238451
314.7980811,-461.1078242
313.973774,-461.6737672
313.1370843,-462.2212373
312.2883173,-462.7497892
311.427789,-463.2589685
310.5558244,-463.7483142
309.672771,-464.217351
308.7789869,-464.6655971
307.8748438,-465.0925591
306.9607173,-465.4977042
306.0369981,-465.8804703
305.1040999,-466.2402845
304.162463,-466.576563
303.2125551,-466.8887114
302.2548736,-467.1761251
301.289949,-467.4381894
300.3183505,-467.6743162
299.340863,-467.8846596
298.3583787,-468.0702958
297.3715499,-468.2314264
296.3810178,-468.3679416
295.3874113,-468.4799015
294.3913586,-468.5674536
293.393472,-468.6307583
292.3943499,-468.6699905
291.3945801,-468.6854117
290.3947243,-468.677584
289.3953,-468.6471261
288.3967884,-468.594645
287.399632,-468.520742
286.4042371,-468.4260109
285.4109754,-468.3110389
284.420186,-468.1764064
283.4321768,-468.0226884
282.4472256,-467.8504546
281.4655818,-467.6602698
280.4874666,-467.452695
279.5130749,-467.2282873
278.5425753,-466.9876006
277.5761115,-466.7311861
276.6138023,-466.4595924
275.6557428,-466.1733664
274.7020042,-465.8730535
273.7526371,-465.5591952
272.8076831,-465.2322859
271.8671947,-464.892743
270.9312096,-464.5409751
269.9997517,-464.1773877
269.0728311,-463.8023831
268.1504445,-463.41636
267.2325758,-463.019713
266.3191971,-462.6128328
265.4102684,-462.1961057
264.5057387,-461.7699138
263.6055465,-461.3346345
262.7096201,-460.8906411
261.8178779,-460.4383018
260.9302295,-459.9779805
260.0465756,-459.5100366
259.1668087,-459.0348247
258.2908135,-458.552695
257.4184675,-458.0639931
256.5496412,-457.5690601
255.684206,-457.0682206
254.822038,-456.5617771
253.963009,-456.0500268
253.1069864,-455.5332631
252.2538332,-455.0117753
251.4034088,-454.485849
250.5555687,-453.9557664
249.7101653,-453.421806
248.8670491,-452.8842403
248.0260917,-452.3433039
247.1871911,-451.7991837
246.3502478,-451.2520578
245.5151612,-450.7021051
244.6817723,-450.1495862
243.8497291,-449.5950367
243.0186156,-449.0390946
242.1880086,-448.4823958
241.3575395,-447.9254914
240.5270734,-447.3685825
239.6966023,-446.811681
238.8661262,-446.2547869
238.0356452,-445.6979003
237.2051591,-445.1410211
236.3746681,-444.5841494
235.544172,-444.0272852
234.7136708,-443.4704286
233.8831645,-442.9135795
233.0526532,-442.3567381
232.2221367,-441.7999043
231.3916151,-441.2430781
230.5610883,-440.6862597
229.7305564,-440.129449
228.9000192,-439.572646
228.0694768,-439.0158508
227.2389292,-438.4590635
226.4083763,-437.902284
225.5778182,-437.3455123
224.7472547,-436.7887486
223.916686,-436.2319928
223.0861119,-435.6752449
222.2555324,-435.118505
221.4249476,-434.5617732
220.5943574,-434.0050494
219.7637617,-433.4483337
218.9331607,-432.8916261
218.1025542,-432.3349266
217.2719422,-431.7782353
216.4413247,-431.2215522
215.6107017,-430.6648773
214.7800731,-430.1082106
213.9494391,-429.5515523
213.1187994,-428.9949022
212.2881542,-428.4382605
211.4575033,-427.8816272
210.6268468,-427.3250023
209.7961847,-426.7683858
208.9655169,-426.2117777
208.1348434,-425.6551782
207.3041642,-425.0985871
206.4734793,-424.5420047
205.6427886,-423.9854307
204.8120922,-423.4288654
203.98139,-422.8723088
203.150682,-422.3157607
202.3199681,-421.7592214
201.4892484,-421.2026908
200.6585229,-420.646169
199.8277914,-420.0896559
198.9970541,-419.5331517
198.1663108,-418.9766563
197.3355616,-418.4201697
196.5048065,-417.8636921
195.6740453,-417.3072234
194.8432782,-416.7507636
194.012505,-416.1943129
193.1817258,-415.6378711
192.3509406,-415.0814384
191.5201492,-414.5250148
190.6893518,-413.9686002
189.8585483,-413.4121948
189.0277386,-412.8557986
188.1969227,-412.2994116
187.3661007,-411.7430337
186.5352725,-411.1866652
185.7044381,-410.6303059
184.8735974,-410.0739559
184.0427505,-409.5176153
183.2118973,-408.961284
182.3810378,-408.4049621
181.550172,-407.8486497
180.7192999,-407.2923467
179.8884215,-406.7360532
179.0575366,-406.1797692
178.2266454,-405.6234947
177.3957477,-405.0672298
176.5648437,-404.5109746
175.7339331,-403.9547289
174.9030162,-403.3984929
174.0720927,-402.8422667
173.2411627,-402.2860501
172.4102262,-401.7298433
171.5792831,-401.1736462
170.7483335,-400.617459
169.9173773,-400.0612816
169.0864145,-399.5051141
168.2554451,-398.9489565
167.424469,-398.3928088
166.5934863,-397.836671
165.7624969,-397.2805432
164.9315007,-396.7244255
164.1004979,-396.1683178
163.2694883,-395.6122202
162.438472,-395.0561326
161.6074488,-394.5000552
160.7764189,-393.943988
159.9453822,-393.3879309
159.1143386,-392.8318841
158.2832882,-392.2758475
157.4522309,-391.7198212
156.6211667,-391.1638052
155.7900955,-390.6077996
154.9590175,-390.0518043
154.1279325,-389.4958194
153.2968405,-388.9398449
152.4657415,-388.3838809
151.6346355,-387.8279273
150.8035225,-387.2719843
149.9724024,-386.7160518
149.1412753,-386.1601299
148.310141,-385.6042186
147.4789997,-385.048318
146.6478512,-384.4924279
145.8166956,-383.9365486
144.9855328,-383.38068
144.1543628,-382.8248222
143.3231856,-382.2689751
142.4920012,-381.7131388
141.6608095,-381.1573134
140.8296106,-380.6014988
139.9984043,-380.0456951
139.1671908,-379.4899024
138.33597,-378.9341206
137.5047418,-378.3783498
136.6735062,-377.82259
135.8422633,-377.2668412
135.0110129,-376.7111035
134.1797552,-376.1553769
133.34849,-375.5996615
132.5172173,-375.0439572
131.6859372,-374.4882641
130.8546495,-373.9325822
130.0233544,-373.3769116
129.1920517,-372.8212522
128.3607414,-372.2656041
127.5294236,-371.7099674
126.6980981,-371.1543421
125.8667651,-370.5987281
125.0354244,-370.0431256
124.2040761,-369.4875345
123.3727201,-368.9319549
122.5413564,-368.3763868
121.709985,-367.8208303
120.8786058,-367.2652853
120.0472189,-366.7097519
119.2158242,-366.1542302
118.3844218,-365.5987201
117.5530115,-365.0432217
116.7215934,-364.487735
115.8901675,-363.9322601
115.0587336,-363.376797
114.2272919,-362.8213456
113.3958423,-362.2659061
112.5643848,-361.7104785
111.7329193,-361.1550627
110.9014458,-360.5996589
110.0699644,-360.0442671
109.238475,-359.4888872
108.4069775,-358.9335193
107.575472,-358.3781635
106.7439584,-357.8228197
105.9124368,-357.2674881
105.080907,-356.7121685
104.2493691,-356.1568612
103.4178231,-355.601566
102.586269,-355.046283
101.7547066,-354.4910123
100.9231361,-353.9357539
100.0915573,-353.3805078
99.2599703,-352.825274
98.428375,-352.2700526
97.5967715,-351.7148435
96.7651597,-351.1596469
95.9335395,-350.6044628
95.101911,-350.0492911
94.2702742,-349.494132
93.438629,-348.9389854
92.6069754,-348.3838513
91.7753134,-347.8287299
90.943643,-347.2736211
90.1119641,-346.7185249
89.2802767,-346.1634415
88.4485809,-345.6083708
87.6168765,-345.0533128
86.7851636,-344.4982676
85.9534422,-343.9432352
85.1217122,-343.3882156
84.2899736,-342.8332089
83.4582264,-342.2782151
82.6264706,-341.7232342
81.7947062,-341.1682663
80.962933,-340.6133113
80.1311512,-340.0583694
79.2993607,-339.5034405
78.4675615,-338.9485247
77.6357536,-338.393622
76.8039368,-337.8387324
75.9721113,-337.283856
75.140277,-336.7289928
74.3084339,-336.1741428
73.476582,-335.619306
72.6447211,-335.0644826
71.8128515,-334.5096724
70.9809729,-333.9548756
70.1490854,-333.4000921
69.3171889,-332.845322
68.4852835,-332.2905654
67.6533692,-331.7358222
66.8214458,-331.1810925
65.9895135,-330.6263763
65.1575721,-330.0716737
64.3256216,-329.5169846
63.4936621,-328.9623091
62.6616935,-328.4076473
61.8297158,-327.8529991
60.997729,-327.2983647
60.165733,-326.7437439
59.3337278,-326.1891369
58.5017135,-325.6345437
57.66969,-325.0799642
56.8376572,-324.5253987
56.0056152,-323.9708469
55.1735639,-323.4163091
54.3415034,-322.8617852
53.5094335,-322.3072753
52.6773544,-321.7527794
51.8452658,-321.1982974
51.013168,-320.6438295
50.1810607,-320.0893757
49.3489441,-319.534936
48.516818,-318.9805104
47.6846825,-318.426099
46.8525376,-317.8717018
46.0203831,-317.3173188
45.1882192,-316.7629501
44.3560458,-316.2085956
43.5238628,-315.6542555
42.6916703,-315.0999296
41.8594682,-314.5456182
41.0272565,-313.9913212
40.1950352,-313.4370385
39.3628043,-312.8827704
38.5305637,-312.3285167
37.6983135,-311.7742776
36.8660535,-311.220053
36.0337839,-310.6658429
35.2015045,-310.1116475
34.3692154,-309.5574667
33.5369166,-309.0033006
32.7046079,-308.4491491
31.8722894,-307.8950124
31.0399612,-307.3408905
30.2076231,-306.7867833
29.3752751,-306.2326909
28.5429172,-305.6786134
27.7105495,-305.1245508
26.8781718,-304.570503
26.0457842,-304.0164702
25.2133866,-303.4624524
24.380979,-302.9084495
23.5485615,-302.3544616
22.7161339,-301.8004888
21.8836964,-301.2465311
21.0512487,-300.6925885
20.218791,-300.138661
19.3863232,-299.5847487
18.5538453,-299.0308516
17.7213572,-298.4769697
16.888859,-297.923103
16.0563507,-297.3692517
15.2238321,-296.8154156
14.3913033,-296.261595
13.5587643,-295.7077896
12.7262151,-295.1539997
11.8936556,-294.6002252
11.0610858,-294.0464662
10.2285058,-293.4927227
9.3959153,-292.9389946
8.5633146,-292.3852822
7.7307035,-291.8315853
6.898082,-291.277904
6.0654501,-290.7242384
5.2328078,-290.1705884
4.4001551,-289.616954
3.5674922,-289.0633351
2.7348191,-288.5097314
1.902136,-287.9561428
1.069443,-287.4025691
0.2367402,-286.8490101
-0.5959723,-286.2954657
-1.4286944,-285.7419357
-2.2614259,-285.1884199
-3.0941667,-284.6349181
-3.9269168,-284.0814302
-4.7596759,-283.527956
-5.5924441,-282.9744953
-6.4252211,-282.421048
-7.2580069,-281.8676138
-8.0908013,-281.3141927
-8.9236042,-280.7607843
-9.7564155,-280.2073886
-10.5892351,-279.6540054
-11.4220629,-279.1006345
-12.2548988,-278.5472757
-13.0877426,-277.9939289
-13.9205942,-277.4405938
-14.7534535,-276.8872704
-15.5863205,-276.3339584
-16.4191949,-275.7806576
-17.2520767,-275.227368
-18.0849657,-274.6740892
-18.9178618,-274.1208212
-19.750765,-273.5675638
-20.5836751,-273.0143167
-21.416592,-272.4610799
-22.2495155,-271.9078531
-23.0824456,-271.3546362
-23.9153821,-270.801429
-24.748325,-270.2482313
-25.5812741,-269.6950429
-26.4142292,-269.1418637
-27.2471904,-268.5886936
-28.0801574,-268.0355322
-28.9131301,-267.4823795
-29.7461085,-266.9292353
-30.5790924,-266.3760994
-31.4120817,-265.8229716
-32.2450763,-265.2698518
-33.078076,-264.7167398
-33.9110808,-264.1636354
-34.7440906,-263.6105384
-35.5771051,-263.0574487
-36.4101244,-262.504366
-37.2431483,-261.9512903
-38.0761766,-261.3982213
-38.9092093,-260.8451589
-39.7422463,-260.2921029
-40.5752873,-259.7390531
-41.4083324,-259.1860094
